"lambda","alpha","beta"
0.15432211981517,1.05971846053001,0.00146018056762868
0.0821400945530981,1.03127324081091,0.00117684967490023
0.124075398697155,0.747197372760838,0.000929896733217351
0.243907054525947,0.831242746495147,0.000939806973241281
0.0452699039781417,0.755244046791354,0.00106347999190013
0.0867948732079176,0.81286786555176,0.00146656430281868
0.110394331748277,0.742049636096839,0.00102602359248015
0.100841395952675,0.75012576170873,0.00113977730221863
0.140766479064607,0.830876483778652,0.000946496002302011
0.113114433402011,0.7531507988127,0.000822722779876281
0.0704270366753532,0.663399861226757,0.00113402572221823
0.0967782176113591,0.678559069034922,0.000721844926315222
0.354656767735677,0.865734286124374,0.00131936446642194
0.150854992086379,0.807419329775841,0.00146195372692931
0.153916839861087,0.8582313964781,0.00120091461056593
0.102016267008296,0.707485668610536,0.000790007932278803
0.278127976774413,0.922659107445685,0.000870194656347801
0.240006260291678,0.899117317218886,0.000942621443264378
0.25591808951521,1.04584620572031,0.0015034817917611
0.0293395352780903,0.907547618784367,0.000913654425172401
0.128465873229511,0.846524170780769,0.00125763129929166
0.0713716378449602,1.556430623065,0.00153958596462598
0.0872750729310635,0.976817525502373,0.00189581114887699
0.162896773647598,0.872011083733507,0.00111671717374029
0.0831387192782551,0.963829468776719,0.00181006851791124
0.163511025646441,0.700219106279335,0.000881189890887033
0.0983879149580844,0.871397401595983,0.00115611422043786
0.0914200394631213,0.858991037912323,0.00100228195616989
0.120926650771522,0.675291917680469,0.000735219155925407
0.10695777017759,0.846607308645127,0.00111618009106652
0.119705411805191,0.687115841415394,0.000969647589193162
0.0053748068908194,0.833979122951886,0.000990218624027504
0.125001884453955,0.677912059394057,0.000876775147000935
0.121294388817064,1.13422797542959,0.00109733272859857
0.136868407369657,0.816362952697937,0.00118463570333338
0.0903080437891507,0.844829277222412,0.00115593335380013
0.178366571553359,0.715858186852316,0.00114794126782006
0.0339424512364688,0.75944248657654,0.00121326756373726
0.0528411512030688,1.05079109924979,0.00138011540363523
0.138569602775776,1.34735050566381,0.00168729359037871
0.106925384705069,0.803581144915574,0.0010360862406397
0.0998986729153868,1.45500005507078,0.00137325874192755
0.0840454819331374,0.772059407759534,0.00104276652814458
0.146655325690804,0.854746089389858,0.00125186847988317
0.0691908677007095,0.912075046005951,0.00106584469120808
0.0782543389139229,0.973946016443042,0.000931362323173883
0.0902398335429259,0.95344717581536,0.0015794362081698
0.0853800305686826,1.09921804453737,0.00187465766182085
0.101297488867519,0.769779687181483,0.00102910631008359
0.12024051739994,1.08295848476152,0.00159988803144411
0.0986571340648883,0.793159762506466,0.000925504878354467
0.125749640342545,0.596852741103434,0.000565267519977071
0.098407183440483,0.849409966130834,0.00125248270371279
0.079088954978118,0.970082901243496,0.00104035825300381
0.165847226514264,0.770303179161834,0.000894602290924032
0.0356400209307686,0.850843692551918,0.00107231960865849
0.101969192750712,0.681712467203731,0.000814153195005986
0.151540521753917,1.0432884380097,0.00216344568758653
0.101769897035003,1.21385479143912,0.00121744646275793
0.210145019445114,1.07140545909851,0.00119822126111874
0.113819188977207,0.855354205223977,0.000853769116492457
0.113755419799427,1.21789314374683,0.00169287666078965
0.0820345583105372,0.959463220952475,0.00104628563123836
0.114799818580367,0.811177903996306,0.00124530000613694
0.11571418755419,0.836645720596918,0.000769599025547708
0.129461300598581,0.729244456159025,0.000628967858418277
0.0907873243531371,0.798929900047794,0.000795414576471473
0.128800668463295,1.44671957665688,0.000876445366551926
0.151452321061539,0.907668596040048,0.000896016415938458
0.102593819870056,0.774308679837611,0.00128940619633639
0.0878275991613602,1.54034665560982,0.00201672770978603
0.145579338752674,1.45286962357129,0.00146605790883515
0.146461548187388,0.819579630791519,0.00112317807017343
0.430088637674309,0.757031577062461,0.000697493758458741
0.00857135775443676,0.760679358265003,0.0013180915571803
0.147938784979998,0.988180882281665,0.00111175644898348
0.122821181568275,0.776165173432917,0.00187555604868684
0.198682434297608,0.897566978447488,0.00145706918247169
0.0123776058947971,0.905696506120493,0.00133738691685788
0.147415081734292,0.617635528861764,0.00050080904760547
0.182266091345646,0.753969193439671,0.000844433714115494
0.0821338036470319,1.09830797521539,0.000983208001254808
0.0916817317326427,1.08587439893059,0.00164772828831168
0.0867613862648759,1.03543717262842,0.00117369293706231
0.144418303729611,1.22780172578679,0.00143553292147645
0.118937999505797,0.747899247534454,0.0013558313464253
0.13805463889137,0.835097881697774,0.000972133473083494
0.147776826598583,0.818115209921847,0.00119976208228497
0.165105370409554,1.13564109176258,0.00132414041920581
0.0289345533101275,0.703603107171862,0.00100378846199399
0.190851085275645,0.97789762382835,0.00126160581092619
0.134685245116746,0.993220882947649,0.00262926461804313
0.0848355082423556,1.1823627425288,0.00162076869466196
0.00970861953074766,0.830971511619488,0.000851206006344244
0.12310500608272,0.701718959385138,0.000752476180717365
0.0864452833668842,1.17848396376818,0.00104130151229782
0.245799253606532,0.678985704777127,0.00106406357532138
0.0256215385576793,1.05108616845762,0.00144258175728453
0.123866519969272,1.09859955145224,0.00165330231139983
0.134261936262439,0.72699972208826,0.000756884539891145
0.0745307285394423,1.01182754425711,0.00110046389008013
0.041291376957093,0.989580057791677,0.00149091476397879
0.0582803001308956,0.776630542719601,0.00231630856691484
0.100877427870247,0.931510379238406,0.00127496258193267
0.133883985758293,0.698116953572397,0.000967357628556421
0.0789684386260814,0.856517219065045,0.00132447202227859
0.16698994991895,0.666166277198909,0.000711807333411795
0.0488088289102501,1.03994953035817,0.00184565016767127
0.102526090348627,0.885824990951739,0.000685389160308735
0.128357291296175,0.716682330489985,0.000841358689905917
0.128769189702676,0.623987742952929,0.000922375719880455
0.106248474954924,0.723633203981395,0.000656693779690578
0.102118029995419,0.841962527791144,0.00159964874452639
0.138572398314841,0.735423583986305,0.00135990313714833
0.114038248316573,0.77205609315038,0.00168498643646375
0.161865843298637,0.855344117930059,0.00119205406379871
0.182938590800928,0.627325624815753,0.00067907188246708
0.0355347895106479,0.85591494337072,0.00117409889210499
0.105763705809627,0.924665392206341,0.00110929751860085
0.192064177579031,0.90191385318866,0.000947990570201352
0.072766382957053,1.47003562940781,0.00160192919268655
0.118549448202866,0.7433201631268,0.000938696082984644
0.205144987972554,1.81985433099681,0.00111914079805909
0.128995238050361,0.797358542023436,0.00157406241685188
0.0921111017450993,0.789705278813511,0.00097882364467234
0.10698982238159,0.904162319019057,0.0011241831556542
0.206503050797678,0.863551816453012,0.00140836319042485
0.104342521181823,0.684899031778616,0.000839404519731565
0.137983530186948,0.969263833758122,0.000861904125675532
0.1355461434693,0.61192994140057,0.000738484478861832
0.18122191586708,0.733639918874472,0.000971201203946217
0.103441033957358,1.47937456202954,0.0019674447981881
0.204111852821362,0.955225019019586,0.00107751852355467
0.174801158484348,0.77438829637813,0.000828994656436506
0.109592902696898,0.980276739737549,0.00098698873479733
0.159286935037129,0.98780025800956,0.00103455805540866
0.299962656931898,0.846399540103667,0.00135094966716313
0.122596274207914,0.771932960032771,0.00120696130562872
0.155984374430157,0.754572498061362,0.00144730950941795
0.150350293328973,0.753041761662133,0.00120930077788908
0.105560080038866,0.917511511742814,0.00146469688830759
0.0962629586088018,1.00459289951539,0.00149996785449335
0.0471366950028631,0.662564150631206,0.000976194085720251
0.0618872629528541,0.847288419695256,0.00136961710579929
0.113055185967697,1.51411366018434,0.00167733133416448
0.109749696685585,0.716022287908573,0.00101018951698857
0.18186950702489,1.10457861307534,0.0025966343272869
0.143981435730035,0.78444236710065,0.00127683719811686
0.0782780959963936,1.27304320472781,0.00139232991123754
0.0908284982751084,1.62175541634565,0.00157616804325433
0.131332608247858,1.1915452075617,0.00139076864874266
0.111830558865407,1.48230780264611,0.001269371370845
0.10809143835578,0.630947126141203,0.000678117385254347
0.122982051299528,1.157600052157,0.00188381754675156
0.110434339939546,1.67014022229499,0.00221806044277748
0.101746501793531,0.933428884923548,0.00123254300530121
0.191388025863164,0.813989073375213,0.00118494028968189
0.050093288873225,0.791345218644234,0.00078077366543906
0.0569007800002818,1.16620979538647,0.00179356493454056
0.144489936182425,0.799922843278593,0.000728290848844526
0.0783381475791779,0.819551821999345,0.00125441658401749
0.0587372965591478,0.753592060537331,0.00114470625578254
0.102027609711245,0.82645043951281,0.000973569360707983
0.202747726520966,0.823869704287129,0.00127801159127038
0.0597264352444279,0.672718133483725,0.00067118870947322
0.296952902676513,0.980892035529199,0.000857198344876845
0.207789051620463,0.955927337441977,0.000929281817451233
0.101403595184833,0.751706568030077,0.00118983798113098
0.156741339355097,0.767339331885739,0.000969476108981033
0.195077353039077,0.973015099407022,0.000924206817390157
0.0796690405274036,1.11009359785489,0.000928937775771985
0.143558953490114,1.01927968245694,0.0010397813030061
0.10211922248168,0.853578879236004,0.00116795210333173
0.124620102116169,0.831561768669522,0.000833719086372024
0.145027817099174,0.708229069260114,0.00122226741252045
0.138440908956623,0.826899745408033,0.000744133241169247
0.130439995993852,0.878671524683908,0.00133681590444908
0.132265868079547,0.975060489919776,0.00139184007549882
0.211583688282584,0.926056514362156,0.00132335512858565
0.159631250571463,0.862347015554312,0.000775014115926895
0.10177389755767,0.803135163479575,0.000984111766580655
0.113827303834639,0.724667706100176,0.00061841804763594
0.102165398029085,0.762265306139859,0.00110037971812203
0.084160855888721,0.656298593952422,0.000899101681571161
0.114151452125784,0.813161567738204,0.00143751747502113
0.133927840562656,0.591232701073777,0.000627814199374532
0.223897708038637,0.929997225661258,0.00127483649937303
0.353371561594235,0.967164959908875,0.00103798034317357
0.176598753236193,0.801243266298867,0.000926052645234519
0.0791046231456698,0.884641750665644,0.00124432046653946
0.137354169710151,0.987432826429842,0.0014902271357119
0.118129597857804,1.04350492250172,0.00177240861045324
0.0404093952058625,0.826262369959913,0.00112778855856595
0.210897626016538,1.27333418070731,0.00118090395716787
0.109316159682205,0.83138517097234,0.00103462698057207
0.122532178039442,0.88404365043706,0.00130691709668605
0.168012140574166,0.861160462188999,0.00113744688443457
0.107667231896587,0.690543697082867,0.00113699401972952
0.186691058525551,0.669390276441658,0.00112761706536758
0.14498518522452,0.985016183407678,0.00128817089786557
0.203742707515147,0.636135521016723,0.000653888794810094
0.00768593481362455,1.39565786598163,0.00109486995744162
0.144907789518204,0.58240686193993,0.000883548558734654
0.106826095283325,0.790926647844935,0.000828726385385208
0.309123740237022,0.96782388284563,0.00108225132103735
0.113446515423115,0.908109622881071,0.00152236684359298
0.127996023051636,1.0332867930697,0.00132404762854936
0.13378879213649,1.07065565615218,0.00114414955528599
0.105946047143636,0.826622020261941,0.000953706631265022
0.0911081973202054,0.94206515478623,0.00137288467073333
0.0976507257713218,0.90401581547932,0.000957414250834148
0.0999631874013481,0.75683276379558,0.0012163277600348
0.118632646918034,1.22275264135937,0.00146233573027791
0.0158416756168784,0.733909063165037,0.000549178208489912
0.0317318667593985,0.932150457956832,0.00129858269074906
0.156937108572348,0.803655081318329,0.00147612792395794
0.181834637626637,0.798240427077277,0.00080055538633113
0.311550967347621,0.985685308289449,0.00108165883621877
0.127841964547334,1.04818922498136,0.00127356662118969
0.233417537710046,0.667959911914776,0.000494298181241984
0.119357007796286,0.742783779730638,0.00096909724440758
0.12088406174482,0.748494416121117,0.00118750272677619
0.00805380727434762,0.873393791178134,0.000620336775615312
0.0428944515971833,0.964282126510935,0.00112328797954047
0.280861545920341,0.995544590270508,0.000788957491973384
0.144854961822462,0.77126380301509,0.00101097983918799
0.0784148482049957,1.12261094104428,0.00156698578711421
0.0250363356636401,0.730801279460319,0.00126601127895081
0.124781648114389,0.807742134010979,0.00119745272396792
0.141689761651778,0.857459584286704,0.000881012650790162
0.0744145561697089,1.10757161249366,0.00135357220205633
0.0926010474307795,0.982106431693484,0.00139879957765746
0.140073842590121,1.0248055197355,0.00148429251657452
0.104565991642411,0.855575367166666,0.00125611298507946
0.0775294435773032,0.886220825502514,0.00128595073892596
0.101819832191238,1.07131588486763,0.00108018124727139
0.034271068315086,1.35878840600629,0.00186713235253333
0.118306165789341,0.853253826955974,0.00137889613662682
0.0967408675086445,1.02856894420131,0.00159625995620732
0.0929468348030948,0.936299554158547,0.0016048476187268
0.159244192705126,0.953793040033576,0.00116975042130895
0.117301775790761,0.803772000017814,0.0012151698651412
0.233471238959446,0.763429058396534,0.000752271698000292
0.14515332147791,0.934745472594555,0.00182141314996193
0.134307757531028,0.792507115716681,0.00112796084909678
0.139004078279036,0.843026975635982,0.00130015020404786
0.0913014486611765,0.726336931457151,0.000926553509405688
0.124051123165248,0.893441434402747,0.000988395485979566
0.260868844781338,0.851586638956792,0.000977186146162959
0.0580936525885138,0.99819187190406,0.000775646493081048
0.1458481065614,0.70326050989444,0.000872064944395999
0.116493068585011,0.734764129527546,0.00103008254669563
0.0151326914767757,1.30084076121882,0.00161938499786897
0.184517891790001,0.855517354680045,0.00145139179560507
0.126656208228403,0.902137508991511,0.000927236617740265
0.165173110034463,0.95366234845127,0.0011450555413474
0.200908940257145,0.987915515488628,0.00107297426083474
0.0895800814449059,1.25506718847616,0.00134339065146929
0.0796452738574417,1.26895352550156,0.00110647775857833
0.123117513519918,0.872852212856865,0.00100726298909348
0.178361923359798,0.784243375881388,0.000897776581134605
0.0884862956813985,1.70704144160504,0.00236692713533957
0.0532622889581957,0.741331827865819,0.00096839373152591
0.110613174509031,0.829441235995351,0.000817845829845067
0.0988865255991097,0.660052701596121,0.000868475967879934
0.0033287213304912,1.19024365928118,0.00138487044593348
0.0624774505977909,0.751384335491337,0.000911400686050021
0.151100205956814,0.842470043025627,0.00101905415822583
0.128947661058524,0.809564857847078,0.000845060497619393
0.0875547280266881,0.895844427153909,0.00151755954451467
0.141367290490427,1.0977854929133,0.000968101015835679
0.214239201801397,0.895917541029541,0.000729686869237149
0.0570963625485338,0.881383492541724,0.000865938942858858
0.0073854388557498,1.23388866362976,0.00149875056974811
0.101013643621234,1.40522350807974,0.00120708391593832
0.0925972795305373,0.991269722643047,0.00116689405589887
0.10254586830729,0.725902309084827,0.000948801882582094
0.139380738640121,0.775876629921561,0.00108271992412309
0.127404230467922,0.794398468305937,0.000791384887620344
0.0346795618038854,0.843495438339662,0.00122589038899129
0.131181604335837,1.26041814901166,0.00115164314492131
0.0887599747159068,0.921202401409632,0.00096718679871886
0.143069588377517,1.08283566597878,0.00143526600325113
0.179813248407837,0.85786282687028,0.00123419388248615
0.075359151977435,0.747335606291572,0.00121884304829765
0.28038701381824,0.926723579556525,0.000880416405026053
0.0457959679779163,0.77725133525157,0.00117023786947757
0.0406767756862798,0.96192528334419,0.00118753612822508
0.104687206638025,0.758373383269141,0.00118545787366587
0.131476705428275,0.618543329786947,0.000527594897467162
0.197438837711426,0.765380734834489,0.000867867253759333
0.120955399503616,0.768394624878087,0.001129405634859
0.112579620365932,0.754672945205943,0.00140423582441014
0.180473947862839,0.669446159492566,0.000682112671682964
0.0219040193713473,0.977543831800752,0.000935344628943548
0.132704595930595,1.08225921987062,0.0012466929962834
0.17667324638326,1.08563732373281,0.00123729845444983
0.106500106271151,0.833563023379311,0.000967253102003421
0.160215036155703,0.757351187181277,0.00105999568021737
0.14144697559902,1.01267278857624,0.000903845493691322
0.331758502218777,0.782291131918387,0.00109938847413873
0.129220860866358,1.12786962412669,0.00144693681643105
0.107683065615798,0.917349781395551,0.00174123923312426
0.09866231734176,0.70179542086972,0.000885559990802773
0.0987977852145525,0.629770811760754,0.000967443286623123
0.105856644641818,0.832331619275296,0.00141447697213526
0.152840352515745,0.791202881467407,0.00102495819906064
0.261305877613123,0.786852563811133,0.000980258076337721
0.147370071134039,0.808196635874014,0.00101801838488685
0.0854471670080071,1.36715814591681,0.00192316548682194
0.121405728276104,1.13719588009988,0.000818996144849574
0.120998020850859,0.816949508342811,0.00110955233391381
0.171439697315898,0.625009134345946,0.000811449862461695
0.0864735254345057,0.81870403668914,0.0011676733550892
0.102617774796446,0.725103263048837,0.000781806777680398
0.175303823047869,0.795308375080404,0.000700379143453672
0.163117930191709,0.710496192253056,0.00112214026806762
0.100317818821431,0.746510012269567,0.000675905322184729
0.105112395959907,1.01284748425216,0.00100647619283213
0.111430656916942,0.924788227143748,0.000846953385577153
0.0817497698564295,0.88619287856539,0.00150707070015076
0.122903582331076,0.754698899787714,0.000989726475419781
0.122070497023156,0.828125801397365,0.00145453085846789
0.190203978834167,1.12027397116358,0.00144287715515721
0.012308044250467,0.656074435157442,0.00103481264307784
0.106325814647916,0.976814238308366,0.00128141183641495
0.229722988470127,0.962504564948834,0.00167022135618702
0.0520050836263239,0.996290219996695,0.00199054644364398
0.0414178330707081,0.788058741968166,0.00126061851348588
0.206563561828024,0.764983900842903,0.00155478107432891
0.155105950472164,1.23813705471545,0.00105571325781049
0.144813648055824,1.27624404381822,0.00137214391211237
0.113305293765779,0.849899077933513,0.000766393554265246
0.111869081513411,0.70197189525746,0.000944004062192058
0.161640941210081,1.06595192986748,0.00125843125259266
0.155553141511366,0.863854657439037,0.00106789868829815
0.116739671266381,0.759034556899218,0.00156114197003258
0.0952991974902718,0.915505968607061,0.00117281320327999
0.0690485462028082,0.56006284892125,0.000587672870460068
0.0624102696962128,0.840301132133609,0.001320232893606
0.197813687983244,0.962698504030931,0.000966018728599882
0.205390008618455,0.757513380902791,0.000903806652822552
0.150612889359152,1.31376608311337,0.00165354949990589
0.138404758078117,0.816667909996824,0.00155975075073059
0.0497779844717885,0.883377636824683,0.00143659601382133
0.158139878135086,0.967813454155674,0.00112741925918324
0.122083955630248,0.597870594705581,0.000569174822715763
0.245851724375359,0.941946698364575,0.000884708420193078
0.0946276539487096,0.745223782453646,0.00107008389616891
0.0785143811653882,0.791348571651741,0.00103991028468106
0.157138781708476,0.810167129143655,0.000987340086858421
0.115887867416177,0.885647516558183,0.00111666188658398
0.143786756894493,0.853767512958087,0.00118622012773431
0.183964865865574,0.680531107209952,0.000817089698797932
0.0686361287498818,0.996199848378824,0.000930970032782214
0.114042202040421,0.685691496784984,0.00110164719240769
0.111374367486544,1.31346894134919,0.00152136487626866
0.0764766212349999,0.916067751055076,0.000749075247556829
0.0544035018506188,0.933854531958453,0.000988129666609436
0.114943922637897,0.882330027466825,0.00127284651666924
0.0970000266651359,0.949691870888641,0.00144580720322517
0.179732627020569,1.07762166598701,0.00126621021152309
0.110263722179639,0.784382791629323,0.000900981886428241
0.115555169853504,0.681931497532436,0.000618102996336254
0.13080227258749,0.749314235179404,0.000940841349380559
0.166556884000187,0.884944766905904,0.000637303281767798
0.437433243906267,0.962076603367021,0.00136878208967978
0.187339408222015,0.883339610523956,0.000662851475849171
0.0774375498081602,1.17305329869371,0.00121080271098616
0.0776079272901091,0.920742499201764,0.000895475780307603
0.133946724119716,0.961190383048463,0.00137979389391708
0.0844071105727759,0.656146679474424,0.0009370271417267
0.121430294435118,0.780585038050524,0.000871048996094897
0.132350011860576,0.964959972416937,0.00097278509832848
0.125119625049731,0.938154294972222,0.00109410090822416
0.17386495589286,0.872324188800807,0.00128799276243478
0.109456335929207,0.601405280749409,0.000465309100557878
0.0672801267734248,0.864682268421345,0.00144217260633261
0.37521660248655,0.780406801859223,0.00107725376958307
0.103884440179461,0.707566270886784,0.00078970619352058
0.119219518210756,0.936923411030825,0.00175048676303242
0.1008167131948,0.97677875234864,0.00102385446674079
0.104628883763614,0.868704200758612,0.00141316531715191
0.196296088668358,0.623553157360968,0.000850358438189006
0.0813825965173026,0.634621732658618,0.000979319254268671
0.101279606821143,1.5118360215171,0.00143011615991135
0.247015202753428,1.26653421929049,0.00115001788503643
0.111949412923395,0.768994612049179,0.000969534095728476
0.278197245302086,0.971425551254622,0.00131790948896976
0.190808499720316,0.767316326973745,0.000525276168558772
0.0875366181142731,0.850383073219955,0.00124598600222263
0.0181797406959449,0.818554257138385,0.00117620573236265
0.125190701092022,0.731223507089252,0.000962528799331898
0.11370793291586,0.713376022149248,0.000770644803596997
0.0915991131254511,1.26168441863352,0.00150381560572642
0.0288803959457998,0.754459434125864,0.00131282007484614
0.153028097164386,0.848142078940676,0.00112754458272622
0.151823108084221,0.660350420595906,0.001005725309742
0.134561520835093,0.75682006592642,0.000800409350946599
0.110671460062939,0.786585251198192,0.000941139819963532
0.033309264039975,0.642145763445642,0.000983122936064911
0.201830983819379,0.793237119596418,0.000982741580867677
0.115117345678029,1.14374207989069,0.00136687471357772
0.121569378595712,0.883362092065979,0.00169530302270413
0.0123291414276205,0.69559323688983,0.000909214885182269
0.105284805585069,0.638245393654607,0.000705048858018232
0.13627230309302,0.723353235767067,0.00110516410869271
0.153042032949204,0.701702947062649,0.00146644483479656
0.200479124055013,1.3737533809522,0.00152988309803873
0.0852220037581576,1.1166505943347,0.00184962349365023
0.0837982005434942,0.72758345193025,0.000983400582654986
0.116367136888087,0.962599725227951,0.0013077536089041
0.0873121076956623,0.705528225552107,0.000728916481092178
0.080089376717329,0.865985221480462,0.00109311847685104
0.0880812444551214,1.31085522401705,0.00143801579078194
0.06494863654711,1.33453474630976,0.00180999940674732
0.112688788082245,0.801833969507541,0.00141981012649182
0.0795250575273903,1.56205289624242,0.00144842073648974
0.173282002551223,0.720929688231928,0.00109370851207747
0.0499966049934747,0.728413905018098,0.000879175666108259
0.0613835355979221,0.855688202944582,0.00107176213492484
0.275017306841027,0.830947651886966,0.000892572329618528
0.175975044422718,0.72393534545913,0.000975900670300426
0.159809363013595,0.937358537347954,0.0010441243412578
0.104977257425789,0.856682979022757,0.00108591011302384
0.144617092172021,0.960286316159409,0.00114670421319807
0.0924986131414883,0.718382265779253,0.0012273746152678
0.129455760589986,0.58420016282072,0.000643839963842771
0.150917494497734,0.731066381557303,0.000839682161965881
0.314537335222417,0.771999279138839,0.000848132878321309
0.103581078828885,0.796443993233351,0.000963007368381738
0.00178471205933449,1.10573537752436,0.00105931180424053
0.0237030239002247,0.70378145603286,0.000691510380185463
0.113644604759541,0.901203329403254,0.000831902904933831
0.176591696586278,0.620759872749653,0.000670031195533916
0.0759680470707654,0.879155971130417,0.000697782180658562
0.177992925114,0.770279898581058,0.000997126013788492
0.117744291206409,0.84920390524802,0.00109190855740034
0.131818507270819,0.666552048289885,0.000619035849543095
0.00798231850654368,1.26200894818909,0.00108952224887954
0.0337146716691886,0.856961586260982,0.00188315965119879
0.092385485182828,0.717739925105915,0.00115534658151798
0.0840475411802238,1.03050119080556,0.000890627135995487
0.117701211584978,0.578570894048475,0.00102771397258988
0.107536500594343,0.807814230194492,0.000953464307710124
0.173002987075092,0.854541389334721,0.00108659512853371
0.120061652849113,0.946131381407851,0.00163649941933502
0.0517614972819185,0.953233763068484,0.00121177282273658
0.0747664706023942,0.782078555161575,0.00104936810852703
0.106204206424164,0.948362823260567,0.00124884391459392
0.206625472124625,0.869049180768888,0.00124181687224966
0.136278534842531,0.805747122003222,0.00133913042516203
0.0566870874071978,0.687080097675232,0.000812823722387621
0.0639239199624233,0.903458853438213,0.000915375691145723
0.17075310535026,0.78621953951205,0.000840715058835349
0.153249169441556,0.943211207144155,0.0011265893109545
0.0760640347109215,0.784869645784974,0.00126522689438969
0.132452095023853,0.850136853433018,0.00150434403294234
0.122554819636368,0.836642293899962,0.00203455287846601
0.0685708463702452,0.905950121410294,0.00127766274687271
0.122476738214733,0.895455305070189,0.00143130385815411
0.084870512025329,0.791902778352559,0.000799196268371566
0.0240055040128067,0.889430511754973,0.000843366459901443
0.202856963858751,0.919239868973905,0.00126772237858738
0.074203083934167,0.722250533164479,0.000987311166592101
0.184411924272937,0.877179319786532,0.00102242360870152
0.101873057626924,0.903882982346622,0.00103716265274131
0.113701544053247,0.671566872984861,0.000786125350651281
0.111861254798366,0.717823571020563,0.00130430210598699
0.154785691928984,0.554601485225966,0.00125920859825943
0.187174472679053,0.950741307218276,0.00103837702705416
0.136038795881481,0.641183182963346,0.000686981625565656
0.157325032430568,0.911350752010697,0.00133576575898805
0.148921308858006,0.693373991716602,0.000733233376596899
0.128476268559638,1.01155313889252,0.0013135040773289
0.2708758122735,0.953686145218384,0.00113540432633977
0.101669415492104,1.30771613293371,0.0019047859167022
0.119665215793032,1.2450090830676,0.0018421975400166
0.149283465985167,0.704530601556234,0.000969497054077255
0.187963782167449,0.84771928100799,0.0011693611748139
0.171995087404507,0.796597816313255,0.00122346606746833
0.0962219245480118,0.697999684818951,0.000788917695372352
0.121687198544822,0.691234529794928,0.00116405166074803
0.116793797662171,0.689056173858917,0.000939657959438701
0.118379310321778,0.964439087451933,0.00105521074129875
0.146982101861609,0.951237189251912,0.00100801807718408
0.11705645078381,0.788914086487623,0.0016556571436766
0.126349274560897,0.817745614290327,0.00103478009018875
0.16867462537042,0.946657157497626,0.000982110071530065
0.215230092555158,0.688907879482212,0.00104367832392892
0.0862537309933493,1.1663612335233,0.00141998034867127
0.0930810065715116,1.26155325628454,0.00135785495525056
0.106885320871168,0.766083018625121,0.00145672838570171
0.168376848822877,0.71804608418011,0.00108029152831434
0.136379785544662,1.28888611195079,0.00142721092831771
0.127519285629924,0.705625367545575,0.00111145642981306
0.0999919192442035,0.669289300948906,0.00090268560990907
0.0745112395783644,0.96226089654885,0.00104818232087179
0.168232826235697,0.824197647725492,0.00107522857085227
0.0482008986923306,0.936171047238938,0.00106738926193354
0.120422353642247,0.928905012429298,0.000828606907263478
0.158128041306667,1.28119402926779,0.00128036680623394
0.0975885742148102,0.815331331290766,0.00126932918170724
0.0629025357308727,0.85273856139191,0.0014249866452733
0.0894845242150398,0.911901731468668,0.00107573033163896
0.167494350272028,0.549235301844703,0.000449567420820127
0.0870277461222914,0.882820838794329,0.00121724733135341
0.133291261857199,0.716684111890593,0.00101660363060562
0.0974618649632937,1.26555335917197,0.00216133072759352
0.162007211955452,0.841538106727265,0.000990755202337508
0.132149273946135,0.582134593211476,0.000565002789795653
0.0955540013642716,0.868432619193847,0.00139429346518876
0.250376319356075,0.829076212785832,0.000583443844257538
0.0976239539123478,1.11322406704388,0.00198023230240887
0.0795860184875833,0.837919581995555,0.0011074072711101
0.11195780649446,0.996318568938727,0.00177688237873176
0.170602128734676,0.933349541226047,0.00197670483302603
0.0979401213227391,0.72916294985452,0.000992963578514412
0.120810966894292,1.03624681656753,0.00127775242695846
0.0459897807156579,1.23209847425966,0.00113041321556387
0.116680708760435,0.714217736595079,0.000967312523923286
0.214937277177903,0.951750486617932,0.00135053553523477
0.0249839541020544,0.777834218934764,0.00106107441783378
0.170073939141032,0.97355528924269,0.00175147294611766
0.112923866685335,0.62037141020603,0.000708365516134006
0.110345179515201,1.14592222771536,0.00113188594980531
0.120520364287316,0.811428493210871,0.000836434684269455
0.0786876573361017,0.729161160945412,0.00113091601510769
0.0955956918981099,1.23792622255036,0.00189616062953651
0.156491185320379,0.900131555264278,0.00183964080230345
0.0803064970239519,1.16507189051768,0.0015335104787062
0.0282352808689845,0.592037371800248,0.000558598638130961
0.102581288637301,0.870838713865096,0.00116512067911869
0.115034140923455,0.972685777671586,0.00101261388290328
0.092514074910085,0.767727761334978,0.000759349721573941
0.113682738187859,1.40483691223589,0.00154139378570554
0.185839047997094,0.915698595862262,0.00129759414993203
0.0862855942137411,0.937088611837237,0.00134810360744884
0.114143444551589,0.7445102170354,0.00121926249979395
0.0508968478556418,0.688707467883995,0.000891983291812279
0.119379163260576,0.922698794385314,0.00166016727455713
0.132998013830851,1.3611330011055,0.00142993985393348
0.03692456440738,0.827224380719721,0.00108201899250723
0.0899958733097274,1.13301618187747,0.00101724830739857
0.124823208532694,0.870945962227924,0.000989992145743029
0.150963986315829,1.09254889817087,0.00160079155010603
0.0992456250905804,0.607749543066338,0.000759363928884717
0.105882753806903,0.80686233105205,0.00105361168227401
0.119130895752234,1.38588253788275,0.00152162783651818
0.0990447521922915,0.951574978602637,0.00117008626514759
0.0115686268684547,0.757401879971668,0.00123294050780313
0.128783696585937,1.09119357294221,0.00131396716949199
0.098607332000758,1.3562461151204,0.00159663404862864
